city,lat,lng
"Nine Mile Falls, Washington",47.7795103,-117.5515185
"Ridgefield, Washington",45.815695,-122.7028953
"Sedro-Woolley, Washington",48.50389,-122.2361101
"Walla Walla, Washington",46.0645809,-118.3430208
"Yacolt, Washington",45.866783,-122.4075648
"Maple Valley, Washington",47.3733483,-122.0369239
"Pullman, Washington",46.7297771,-117.1817377
"Chewelah, Washington",48.276287,-117.7155207
"Algona, Washington",47.2789896,-122.2520647
"Centralia, Washington",46.7162136,-122.9542972
"Cheney, Washington",47.4873895,-117.5757622
"Custer, Washington",48.9173339,-122.6379502
"Ephrata, Washington",47.3176385,-119.5536491
"Everson, Washington",48.9201171,-122.3426589
"Fircrest, Washington",47.2395428,-122.5159586
"Fox Island, Washington",47.2502467,-122.6343134
"Lake Stevens, Washington",48.01509799999999,-122.0637425
"Milton, Washington",47.2481558,-122.312899
"Otis Orchards, Washington",47.69816489999999,-117.086455
"Sumas, Washington",49.0001217,-122.2648752
"Benton City, Washington",46.2631897,-119.487802
"Reston, Washington",47.4796927,-122.2079218
"Martinsburg, West Virginia",39.4562099,-77.96388689999999
"Morgantown, West Virginia",39.629526,-79.95589679999999
"Westover, West Virginia",39.6345259,-79.9697862
"Charleston, West Virginia",38.3498195,-81.6326234
"Harpers Ferry, West Virginia",39.3253786,-77.7388818
"Kearneysville, West Virginia",39.3881556,-77.8855516
"Rainelle, West Virginia",37.9687279,-80.7670342
"Wheeling, West Virginia",40.0639616,-80.7209149
"Bridgeport, West Virginia",39.2864787,-80.25619809999999
"Hartland, Wisconsin",43.105008,-88.3420398
"Milwaukee, Wisconsin",43.0389025,-87.9064736
"Waukesha, Wisconsin",43.0116784,-88.2314813
"Stoughton, Wisconsin",42.91694620000001,-89.21789369999999
"Madison, Wisconsin",43.0730517,-89.4012302
"Fox Point, Wisconsin",43.1575097,-87.90175289999999
"Glendale, Wisconsin",43.135288,-87.9356423
"Mequon, Wisconsin",43.2159232,-88.0314174
"Shorewood, Wisconsin",43.0891787,-87.8875848
"Thiensville, Wisconsin",43.2375067,-87.9787001
"Fitchburg, Wisconsin",43.0023146,-89.424092
"Appleton, Wisconsin",44.2619309,-88.41538469999999
"Fond Du Lac, Wisconsin",43.7730448,-88.4470508
"Greendale, Wisconsin",42.9405711,-87.9959191
"Hartford, Wisconsin",43.3177794,-88.3789862
"Neenah, Wisconsin",44.1858193,-88.462609
"Oshkosh, Wisconsin",44.0247062,-88.5426136
"Burlington, Wisconsin",42.6780726,-88.27620259999999
"Elkhorn, Wisconsin",42.6752969,-88.5351587
"Kenosha, Wisconsin",42.5847425,-87.82118539999999
"Lake Geneva, Wisconsin",42.5916836,-88.4334301
"Menomonee Falls, Wisconsin",43.1788967,-88.1173132
"Racine, Wisconsin",42.7261309,-87.78285230000002
"Sheboygan, Wisconsin",43.7508284,-87.71453
"Wauwatosa, Wisconsin",43.0494572,-88.0075875
"Sheboygan Falls, Wisconsin",43.7291617,-87.8106439
"Brown Deer, Wisconsin",43.1633426,-87.9645321
"Curtiss, Wisconsin",44.9552462,-90.4345795
"Barron, Wisconsin",45.4013471,-91.8490626
"Greenfield, Wisconsin",42.9614039,-88.0125865
"Brookfield, Wisconsin",43.0605671,-88.1064787
"Cudahy, Wisconsin",42.959738,-87.861471
"Green Bay, Wisconsin",44.5133188,-88.0132958
"Mauston, Wisconsin",43.7971946,-90.0773495
"Oak Creek, Wisconsin",42.8858503,-87.8631362
"Chippewa Falls, Wisconsin",44.9369054,-91.39293479999999
"Cottage Grove, Wisconsin",43.0761082,-89.19955929999999
"De Pere, Wisconsin",44.4488805,-88.0603806
"Eau Claire, Wisconsin",44.811349,-91.4984941
"Elk Mound, Wisconsin",44.8730167,-91.6910015
"Holmen, Wisconsin",43.96329619999999,-91.25625389999999
"Junction City, Wisconsin",44.5907989,-89.7673452
"Kaukauna, Wisconsin",44.2780432,-88.27205029999999
"La Crosse, Wisconsin",43.8137751,-91.25190169999999
"Little Chute, Wisconsin",44.2799872,-88.3184394
"Manitowoc, Wisconsin",44.0886059,-87.657584
"Menasha, Wisconsin",44.2022084,-88.44649729999999
"Menomonie, Wisconsin",44.8755183,-91.9193422
"Mosinee, Wisconsin",44.7930232,-89.70317840000001
"Onalaska, Wisconsin",43.8844092,-91.23513930000001
"Plover, Wisconsin",44.4563579,-89.5440069
"Richfield, Wisconsin",43.2562201,-88.1943651
"Rothschild, Wisconsin",44.8871907,-89.62012179999999
"Schofield, Wisconsin",44.9096907,-89.6045659
"Stevens Point, Wisconsin",44.52357920000001,-89.574563
"Sun Prairie, Wisconsin",43.1836046,-89.2137254
"Two Rivers, Wisconsin",44.1538844,-87.5692478
"Watertown, Wisconsin",43.1947211,-88.7289918
"Wausau, Wisconsin",44.9591352,-89.6301221
"West Salem, Wisconsin",43.8991321,-91.08124649999999
"Weston, Wisconsin",44.89080209999999,-89.5476204
"Wisconsin Rapids, Wisconsin",44.38357630000001,-89.8173465
"Wrightstown, Wisconsin",44.3258229,-88.162881
"Bayside, Wisconsin",43.1805645,-87.9006421
"Oconomowoc, Wisconsin",43.1116731,-88.4992659
"Pewaukee, Wisconsin",43.0542058,-88.21690269999999
"Sussex, Wisconsin",43.1338972,-88.2220372
"West Bend, Wisconsin",43.4252776,-88.1834277
"Whitefish Bay, Wisconsin",43.1133444,-87.9000856
"Franklin, Wisconsin",42.888627,-88.03841949999999
"Middleton, Wisconsin",43.09721740000001,-89.5042876
"Maple Falls, Wisconsin",44.8593684,-92.6270636
"Maple Falls, Wisconsin",43.174682,-88.143028
"Everett, Wyoming",47.9789848,-122.2020795
"Everett, Wyoming",43.0759678,-107.2902839
"Casper, Wyoming",42.8500769,-106.3251749
"Auburn, Alabama",32.6098566,-85.48078249999999
"Bessemer, Alabama",33.4017766,-86.954437
"Russellville, Alabama",34.5078726,-87.7286431
"Theodore, Alabama",30.5476941,-88.1752796
"Robertsdale, Alabama",30.5538048,-87.7119324
"Elba, Alabama",31.4146108,-86.0677243
"Guntersville, Alabama",34.3581473,-86.29470409999999
"Dadeville, Alabama",32.831238,-85.76356919999999
"Foley, Alabama",30.4065868,-87.6835974
"Vestavia Hills, Alabama",33.4487183,-86.7877668
"Albertville, Alabama",34.2675937,-86.20886689999999
"Jasper, Alabama",33.8312185,-87.2775053
"Kodiak, Alaska",57.79000000000001,-152.4072221
"Jber, Alaska",61.2544953,-149.693353
"Eagle River, Alaska",61.3293186,-149.56805
"Sterling, Alaska",60.53722219999999,-150.7647222
"Goodyear, Arizona",33.4353394,-112.3576567
"Oro Valley, Arizona",32.3909071,-110.966488
"Sierra Vista, Arizona",31.5455001,-110.2772856
"Vail, Arizona",32.0005283,-110.7009206
"Tuscon, Arizona",32.2226066,-110.9747108
"Bethel Heights, Arkansas",36.2142438,-94.12936979999999
"Clarksville, Arkansas",35.4714724,-93.46657309999999
"Conway, Arkansas",35.0886963,-92.4421011
"Huntsville, Arkansas",36.086187,-93.74130319999999
"Dardanelle, Arkansas",35.2231408,-93.1579532
"Russellville, Arkansas",35.2784173,-93.1337856
"Paragould, Arkansas",36.0584021,-90.4973286
"Madera, California",36.9613356,-120.0607176
"Colma, California",37.6768779,-122.459695
"Emeryville, California",37.831316,-122.2852473
"Rowland Heights, California",33.9761238,-117.9053395
"Calexico, California",32.6789476,-115.4988834
"Compton, California",33.8958492,-118.2200712
"Perris, California",33.7825194,-117.2286478
"Bell Gardens, California",33.9652918,-118.1514588
"Lynwood, California",33.930293,-118.2114603
"Malibu, California",34.0259216,-118.7797571
"Maywood, California",33.9866807,-118.185349
"Mendota, California",36.7535611,-120.3815574
"Paramount, California",33.8894598,-118.1597911
"Santa Maria, California",34.9530337,-120.4357191
"Corte Madera, California",37.9254806,-122.5274755
"Grover Beach, California",35.1216424,-120.6212821
"Saint Clement, California",33.4273521,-117.6126004
"Newbury Park, California",34.1805403,-118.9070887
"Bell Canyon, California",34.2058492,-118.6901774
"Bonsall, California",33.2889226,-117.2255903
"Bradbury, California",34.1469511,-117.9708982
"Brea, California",33.916475,-117.9002918
"Coto De Caza, California",33.5951048,-117.5906715
"Dana Point, California",33.4672256,-117.6981014
"El Segundo, California",33.9191799,-118.4164652
"Escalon, California",37.7974273,-120.9966033
"Fallbrook, California",33.3764196,-117.2511466
"Fort Irwin, California",35.2628402,-116.6846351
"Lake Fores, California",33.6469437,-117.6861023
"Orange County, California",33.7174708,-117.8311428
"Palos Verdes Peninsula, California",33.7683844,-118.3492165
"Rancho Sant, California",33.640171,-117.602832
"Scotts Valley, California",37.0510595,-122.0146841
"Sepulveda, California",34.235822,-118.4849365
"South Lake Tahoe, California",38.939926,-119.9771868
"Sunland-Tujunga, California",34.2596475,-118.3082747
"Yucaipa, California",34.033625,-117.0430865
"Aptos, California",36.977172900000006,-121.8994016
"Brentwood, California",37.931868,-121.6957863
"Calipatria, California",33.1255957,-115.5141538
"Carmel, California",36.5552386,-121.9232879
"Gustine, California",37.2577171,-120.9988154
"Laguna Woods, California",33.6101702,-117.7251162
"Mentone, California",34.070013,-117.1344806
"Monrovia, California",34.1442616,-118.0019482
"Morro Bay, California",35.3659445,-120.8499924
"Norco, California",33.9311257,-117.548661
"North Valley, California",34.1825782,-118.4396756
"North Valley, California",34.1633045,-118.3841777
"Oakdale, California",37.7665947,-120.8471545
"Paso Robles, California",35.6368759,-120.6545022
"Ramona, California",33.04136039999999,-116.8792553
"Rolling Hills Estates, California",33.7877943,-118.3581284
"San Anselmo, California",37.9746458,-122.5616448
"Wildomar, California",33.5989126,-117.2800372
"Foresthill, California",39.0201768,-120.8179891
"Sand City, California",36.6171819,-121.8482855
"Corning, California",39.9276572,-122.1791556
"Linda, California",39.1276702,-121.5507976
"Anheim, California",33.8365932,-117.9143012
"Plumas Lake, California",39.0207272,-121.5580176
"Porterville, California",36.06523,-119.0167679
"Castle Rock, Colorado",39.3722121,-104.8560902
"Den, Colorado",39.7392358,-104.990251
"Evans, Colorado",40.3763701,-104.6921874
"Holyoke, Colorado",40.5844369,-102.3024103
"Conifer, Colorado",39.5202516,-105.3056996
"El Jebel, Colorado",39.3949838,-107.0903259
"Glenwood Springs, Colorado",39.5505376,-107.3247762
"Snowmass, Colorado",39.3310273,-106.9848271
"Brush, Colorado",40.2588686,-103.6238367
"Plantsville, Connecticut",41.5824016,-72.89036449999999
"Southington, Connecticut",41.5964869,-72.8776013
"Tariffville, Connecticut",41.9082,-72.76723299999999
"Norwich, Connecticut",41.5242649,-72.07591049999999
"Plainville, Connecticut",41.6757457,-72.86336349999999
"South Windsor, Connecticut",41.8489872,-72.57175509999999
"Coventry, Connecticut",41.78468,-72.3393021
"Putnam, Connecticut",41.90460119999999,-71.8689917
"Suffield, Connecticut",41.9915062,-72.7017741
"Gales Ferry, Connecticut",41.4281979,-72.084541
"Berlin, Connecticut",41.621488,-72.7456519
"Southbury, Connecticut",41.4793072,-73.2133715
"Georgetown, Delaware",38.6901134,-75.38547280000002
"Middletown, Delaware",39.449556,-75.7163207
"Hockessin, Delaware",39.7876112,-75.6966001
"Cantonment, Florida",30.6053644,-87.34464919999999
"Crestview, Florida",30.7541808,-86.5727995
"Miami Shores, Florida",25.8631515,-80.1928253
"Navarre, Florida",30.4109342,-86.91232169999999
"Stuart, Florida",27.197548,-80.2528257
"Oldsmar, Florida",28.0341847,-82.6650992
"Arcadia, Florida",27.2158826,-81.8584164
"Brooksville, Florida",28.5552719,-82.3878709
"Frostproof, Florida",27.7458626,-81.5306313
"Ft Lauderdale, Florida",26.1224386,-80.13731740000001
"Hallandale Beach, Florida",25.9812024,-80.14837899999999
"Haverhill, Florida",26.6911767,-80.12004329999999
"Hiaeah, Florida",25.8575963,-80.2781057
"Hialeah Garden, Florida",25.8650961,-80.3244957
"Hillsboro Beach, Florida",26.2939687,-80.07893179999999
"Hudson, Florida",28.3644485,-82.69343429999999
"Key Largo, Florida",25.0865151,-80.4472802
"Mayo, Florida",30.053001,-83.1748578
"Minneola, Florida",28.5744441,-81.7461873
"Opa Locka, Florida",25.9023168,-80.25032709999999
"Summerfield, Florida",29.0075671,-82.0204688
"West Park, Florida",25.984536,-80.19893619999999
"Bristol, Florida",30.43214069999999,-84.9757496
"Homosassa, Florida",28.7813722,-82.6151001
"Fleming Island, Florida",30.0847449,-81.71837330000001
"Miromar Lakes, Florida",26.4793789,-81.7801826
"Apollo Beach, Florida",27.7730836,-82.40759349999999
"Jacksonville Beach, Florida",30.2841224,-81.3961338
"Temple Terrace, Florida",28.0352964,-82.3892596
"Titusville, Florida",28.6122187,-80.8075537
"Englewood, Florida",26.9620053,-82.3525952
"Saint  Petersburg, Florida",27.7676008,-82.64029149999999
"South Daytona, Florida",29.1658158,-81.0044995
"Bal Harbour, Florida",25.8917613,-80.1269896
"Carrollton, Georgia",33.5801103,-85.0766113
"Richmond Hill, Georgia",31.9382652,-81.3034433
"Stone  Mountain, Georgia",33.8081608,-84.17019599999999
"Johns Creek, Georgia",34.0289259,-84.198579
"Waleska, Georgia",34.3164826,-84.5521524
"Hull, Georgia",34.0148352,-83.2937659
"Carlton, Georgia",34.0431675,-83.0337558
"Cartersville, Georgia",34.1650972,-84.7999382
"Commerce, Georgia",34.203997,-83.4571057
"Sandy Springs, Georgia",33.9304352,-84.3733147
"Bonaire, Georgia",32.5437575,-83.5960161
"Fort Oglethorpe, Georgia",34.9489645,-85.2569
"La Grange, Georgia",33.0362218,-85.0322444
"Lagrange, Georgia",33.0362218,-85.0322444
"Watkinsville, Georgia",33.8628959,-83.4087708
"Winterville, Georgia",33.9670589,-83.2782101
"Oakwood, Georgia",34.227602,-83.8843455
"Blairsville, Georgia",34.8761989,-83.95824119999999
"Clarktson, Georgia",33.8095487,-84.23964339999999
"Clarkson, Georgia",33.8095487,-84.23964339999999
"Lihue, Hawaii",21.9811111,-159.3711111
"Mililani, Hawaii",21.4513314,-158.0152807
"Kailua-Kona, Hawaii",19.639994,-155.9969261
"Hailey, Idaho",43.51962880000001,-114.3153245
"Jerome, Idaho",42.7240732,-114.5186534
"Boise City, Idaho",43.6150186,-116.2023137
"Kooskia, Idaho",46.1448942,-115.9779189
"Middleton, Idaho",43.7068281,-116.6201357
"Glen Dale Heights, Illinois",41.91030680000001,-88.0717353
"Monmouth, Illinois",40.9114271,-90.64735759999999
"Silvis, Illinois",41.51225609999999,-90.4151301
"Blue Island, Illinois",41.6572562,-87.68004859999999
"Lansing, Illinois",41.5647575,-87.53893099999999
"Du Page, Illinois",41.8243831,-88.0900762
"Galesburg, Illinois",40.94781580000001,-90.3712395
"Lisle, Illinois",41.801141,-88.0747875
"Waukegan, Illinois",42.3636331,-87.84479379999999
"Mahomet, Illinois",40.1953106,-88.40422339999999
"Normal, Illinois",40.5142026,-88.9906312
"North Aurora, Illinois",41.8061399,-88.3272952
"Alsip, Illinois",41.6689223,-87.73866190000001
"Bridgeview, Illinois",41.7500323,-87.80422159999999
"Cherry Valley, Illinois",42.2347434,-88.94899120000001
"Countryside, Illinois",41.766022,-87.87952299999999
"Freeport, Illinois",42.2966861,-89.6212271
"Great Lakes, Illinois",42.312403,-87.8415418
"Harwood Heights, Illinois",41.96725319999999,-87.8075612
"La Grange Park, Illinois",41.8347535,-87.86172599999999
"Lake Bluff, Illinois",42.2791365,-87.8443151
"Machesney Park, Illinois",42.3472406,-89.03899559999999
"Oak Brook, Illinois",41.8397865,-87.95355339999999
"Pingree Grove, Illinois",42.06863670000001,-88.41341589999999
"Polo, Illinois",41.986141,-89.57927819999999
"Prospect, Illinois",40.3194779,-88.212826
"Rosemont, Illinois",41.98675069999999,-87.8721602
"Tinley Park, Illinois",41.5731442,-87.7932939
"Westchester, Illinois",41.8498339,-87.8806738
"Burbank, Illinois",41.7467619,-87.76073799999999
"Oakland, Illinois",39.6539235,-88.0261471
"Summit, Illinois",41.7880876,-87.810334
"Worth, Illinois",41.6897548,-87.79727539999999
"West Frankfort, Illinois",37.8985966,-88.9233622
"Cary, Illinois",42.21324990000001,-88.24768499999999
"North Riverside, Illinois",41.8428094,-87.8231138
"Channahon, Illinois",41.4294753,-88.2286735
"Beech Grove, Indiana",39.7219884,-86.0899847
"Greencastle, Indiana",39.6444898,-86.8647316
"Lafayette, Indiana",40.4167022,-86.87528689999999
"Southport, Indiana",39.6618814,-86.1166506
"Speedway, Indiana",39.792738,-86.250822
"Washington, Indiana",38.65921520000001,-87.172789
"Whiteland, Indiana",39.5500485,-86.0797079
"Huntingburg, Indiana",38.2989422,-86.9549971
"Avon, Indiana",39.7628227,-86.3997167
"Fishers, Indiana",39.9567548,-86.01335
"Grovertown, Indiana",41.3750434,-86.50473389999999
"Huntington, Indiana",40.8831011,-85.49747599999999
"Terre Haute, Indiana",39.4667034,-87.41390919999999
"Valparaiso, Indiana",41.4730948,-87.0611412
"Westfield, Indiana",40.0428151,-86.1274888
"Wolflake, Indiana",41.335182,-85.4943567
"Warsaw, Indiana",41.2381,-85.8530469
"Newburgh, Indiana",37.9444882,-87.4052865
"Marion, Indiana",40.5583739,-85.6591442
"Hiawatha, Iowa",42.0491958,-91.6815252
"Bettendorf, Iowa",41.5262641,-90.50725729999999
"Cherokee, Iowa",42.7496413,-95.55154309999999
"Columbus Junction, Iowa",41.2786364,-91.3598775
"Conesville, Iowa",41.3819687,-91.3498791
"Des  Moines, Iowa",41.5868353,-93.6249593
"Des Moines,, Iowa",41.5868353,-93.6249593
"Lakeside, Iowa",42.6213691,-95.1733278
"Ottumwa, Iowa",41.01602930000001,-92.40830220000001
"Storm Lake, Iowa",42.6430359,-95.2019399
"Windsor Heights, Iowa",41.6038268,-93.71051179999999
"Carroll, Iowa",42.0655986,-94.86727929999999
"Oakland, Iowa",41.3094375,-95.3957997
"Johnston, Iowa",41.6709834,-93.7130493
"Osceola, Iowa",41.0342618,-93.766759
"Nevada, Iowa",42.0227184,-93.4523014
"Clinton, Iowa",41.8444735,-90.1887379
"Grimes, Iowa",41.6883646,-93.7925199
"Newton, Iowa",41.7033177,-93.05735330000002
"Waukee, Iowa",41.6119903,-93.8855768
"Decorah, Iowa",43.30330559999999,-91.7857092
"Oelwein, Iowa",42.6784949,-91.91195859999999
"Postville, Iowa",43.084702,-91.5682015
"Dodge City, Kansas",37.7527982,-100.0170787
"Hays, Kansas",38.8791783,-99.3267702
"Fairway, Kansas",39.02222769999999,-94.6319018
"Fort Riley, Kansas",39.088346,-96.813939
"Manhattan, Kansas",39.18360819999999,-96.57166939999999
"Princeton, Kansas",38.4889038,-95.275252
"Arkansas City, Kansas",37.0619736,-97.0383712
"Dodge, Kansas",37.7527982,-100.0170787
"Salina, Kansas",38.8402805,-97.61142369999999
"Ashland, Kentucky",38.4784144,-82.63793869999999
"Centertown, Kentucky",37.4172684,-86.99610609999999
"Columbia, Kentucky",37.102841,-85.3063504
"Fort Mitchell, Kentucky",39.0472046,-84.55991689999999
"Morganfield, Kentucky",37.6833776,-87.9166915
"Sebree, Kentucky",37.6069885,-87.5286167
"Shelbyville, Kentucky",38.2120144,-85.2235666
"Southgate, Kentucky",39.072005,-84.4727195
"Villa Hills, Kentucky",39.0633933,-84.5929998
"Morgantown, Kentucky",37.2256023,-86.6835998
"Russell, Kentucky",38.5173028,-82.6976631
"Henderson, Kentucky",37.8361538,-87.59001339999999
"Frankfort, Kentucky",38.2009055,-84.87328350000001
"Guthrie, Kentucky",36.6483777,-87.16639169999999
"Hopkinsville, Kentucky",36.8656008,-87.4886186
"Lyndon, Kentucky",38.2567376,-85.60162749999999
"Mount Washington, Kentucky",38.0500627,-85.54578769999999
"Shively, Kentucky",38.2000701,-85.8227413
"Franklin, Kentucky",36.722263,-86.57721769999999
"Butler, Kentucky",38.7864569,-84.36965939999999
"Versailles, Kentucky",38.05257599999999,-84.7299464
"Baton Bouge, Louisiana",30.4514677,-91.18714659999999
"Baton Bouge, Louisiana",30.4459984,-91.1879553
"Baton Bouge, Louisiana",30.346019,-90.99734199999999
"Bossier-Shreveport, Louisiana",32.5170825,-93.7390602
"Gonzales, Louisiana",30.2385294,-90.9200987
"Harvey, Louisiana",29.9035387,-90.0772944
"Houma, Louisiana",29.5957696,-90.71953479999999
"Thibodaux, Louisiana",29.7957633,-90.82287099999999
"Alexnadria, Louisiana",31.3112936,-92.4451371
"New Iberia, Louisiana",30.0035365,-91.81872849999999
"Ball, Louisiana",31.4154574,-92.41180360000001
"New Sweden, Maine",46.9417181,-68.1206275
"Manchester, Maine",44.324513,-69.8603256
"Augusta, Maine",44.3106241,-69.7794897
"Gorham, Maine",43.67953139999999,-70.44422519999999
"Gray, Maine",43.885632,-70.33171949999999
"Norway, Maine",44.2139566,-70.5448096
"Orono, Maine",44.8831125,-68.6719411
"Rockport, Maine",44.1844817,-69.0760975
"Saco, Maine",43.5009176,-70.4428286
"Sanford, Maine",43.4391627,-70.7742804
"Riverdale Park, Maryland",38.963444,-76.9316408
"White Marsh, Maryland",39.3794196,-76.45990429999999
"Arbutus, Maryland",39.2545512,-76.6999702
"Arnold, Maryland",39.0320554,-76.50273949999999
"Damascus, Maryland",39.2884381,-77.2038716
"Helethorpe, Maryland",39.2401735,-76.6806441
"Jessup, Maryland",39.1492746,-76.7752493
"Knoxville, Maryland",39.3278289,-77.6645614
"Williamsport, Maryland",39.6006523,-77.82055079999999
"Clinton, Maryland",38.7651145,-76.8983059
"Aberdeen, Maryland",39.5095556,-76.16411970000001
"Sandy Spring, Maryland",39.1495278,-77.0262286
"Takoma, Maryland",38.9778882,-77.0074765
"West Friendship, Maryland",39.3048811,-76.95305979999999
"Colombia, Maryland",39.2037144,-76.86104619999999
"Forest Hill, Maryland",39.5850754,-76.3877289
"Middle River, Maryland",39.3342744,-76.4394056
"North Bethesda, Maryland",39.0445535,-77.11886779999999
"Sykesville, Maryland",39.3737149,-76.9677566
"Severna Park, Maryland",39.070388,-76.5452409
"Gardner, Massachusetts",42.5750883,-71.998133
"Merrimac, Massachusetts",42.8340582,-71.0005509
"Whitman, Massachusetts",42.0806564,-70.935599
"Hudson, Massachusetts",42.39173599999999,-71.56613899999999
"Hyannis, Massachusetts",41.6524911,-70.2881124
"Nantucket, Massachusetts",41.2834704,-70.099451
"New Bedford, Massachusetts",41.6362152,-70.93420499999999
"Bourne, Massachusetts",41.74127730000001,-70.5989325
"Dartmouth, Massachusetts",41.6130323,-70.9704787
"Millis, Massachusetts",42.1669661,-71.351738
"Westwood, Massachusetts",42.21398730000001,-71.2244987
"Auburn, Massachusetts",42.1945385,-71.8356271
"Clinton, Massachusetts",42.41676349999999,-71.68290809999999
"Dedham, Massachusetts",42.2436085,-71.1676536
"Dorchester Center, Massachusetts",42.2917651,-71.0717173
"Dudley, Massachusetts",42.0433661,-71.9276033
"East Walpole, Massachusetts",42.1614952,-71.21010679999999
"Groton, Massachusetts",42.6112018,-71.5745152
"Holliston, Massachusetts",42.20009659999999,-71.4245049
"Ipswich, Massachusetts",42.6791832,-70.8411558
"Lynnfield, Massachusetts",42.53869,-71.0465638
"Middleton, Massachusetts",42.59509389999999,-71.0161643
"Newtonville, Massachusetts",42.3467771,-71.2072321
"Northborough, Massachusetts",42.3195556,-71.6411997
"Spencer, Massachusetts",42.2439682,-71.9922867
"West Springfiled, Massachusetts",42.1070383,-72.6203675
"Westborough, Massachusetts",42.2695216,-71.61612939999999
"Billerica, Massachusetts",42.5584218,-71.2689461
"Foxborough, Massachusetts",42.0653812,-71.2478251
"Tewksbury, Massachusetts",42.6106478,-71.23422479999999
"West Newton, Massachusetts",42.3497948,-71.2250533
"Clinton Township, Michigan",42.5868882,-82.9195514
"Alto, Michigan",42.8564917,-85.38046949999999
"Plainwell, Michigan",42.4400357,-85.6489035
"Comstock Park, Michigan",43.0386368,-85.67003319999999
"Mount Morris, Michigan",43.1186374,-83.6949583
"Auburn Hills, Michigan",42.6875323,-83.2341028
"Beverly Hills, Michigan",42.516131,-83.2625577
"Brownstown, Michigan",42.1261157,-83.2572332
"Charter Township, Michigan",42.7561109,-83.1434573
"Charter Township, Michigan",43.3609299,-83.8851117
"Charter Township, Michigan",42.7924727,-84.54318669999999
"Charter Twp Of Clinton, Michigan",42.5868882,-82.9195514
"Chesterfield, Michigan",42.6960659,-82.79941939999999
"Commerce Charter Township, Michigan",42.5750853,-83.48823469999999
"Commerce Township, Michigan",42.5750853,-83.48823469999999
"Delhi Charter Township, Michigan",42.6262669,-84.5327038
"Fair Haven, Michigan",42.6803847,-82.65812869999999
"Fort Gratiot, Michigan",43.0386178,-82.476888
"Garden City, Michigan",42.3255928,-83.3310422
"Harper Woods, Michigan",42.4330924,-82.92408329999999
"Lake Orion, Michigan",42.7844752,-83.2396612
"Lapeer, Michigan",43.0514161,-83.31883409999999
"Macomb Township, Michigan",42.6651965,-82.92864279999999
"Milford, Michigan",42.5916684,-83.6003703
"New Haven, Michigan",42.7294758,-82.8013107
"Orchard Lake, Michigan",42.5894857,-83.3735966
"Ortonville, Michigan",42.8522506,-83.4430002
"Port Huron, Michigan",42.9708634,-82.42491419999999
"Richmond, Michigan",42.8091969,-82.7557554
"Saint Clair Shores, Michigan",42.4974085,-82.89636039999999
"Shelby Charter Township, Michigan",42.670782,-83.0329934
"Shelby Township, Michigan",42.670782,-83.0329934
"Taylor, Michigan",42.240872,-83.2696509
"Warner, Michigan",45.0930866,-84.9248372
"Waterford Charter Township, Michigan",42.6907443,-83.4066132
"Waterford Township, Michigan",42.6907443,-83.4066132
"West Bloomfield T, Michigan",42.5404311,-83.3614078
"West Bloomfield Township, Michigan",42.5678534,-83.373339
"West Warren, Michigan",42.5144566,-83.01465259999999
"Woodhaven, Michigan",42.1389839,-83.24179939999999
"Wallace, Michigan",45.3260162,-87.6142029
"Eastpointe, Michigan",42.4683698,-82.9554746
"Pleasant Ridge, Michigan",42.47114699999999,-83.1421482
"Kingsley, Michigan",44.5847251,-85.53589939999999
"Albert Lea, Minnesota",43.6478006,-93.3686555
"Clarks Grove, Minnesota",43.763832,-93.3292623
"Saint  Paul, Minnesota",44.9537029,-93.0899578
"St Paul, Minnesota",44.9537029,-93.0899578
"St. Paul, Minnesota",44.9537029,-93.0899578
"Spring Lake Park, Minnesota",45.1077433,-93.2380038
"Mahtomedi, Minnesota",45.0696886,-92.95160369999999
"Forest Lake, Minnesota",45.2788561,-92.9852183
"Granite Falls, Minnesota",44.8099575,-95.5455752
"Zimmerman, Minnesota",45.4432986,-93.58996200000001
"Dilworth, Minnesota",46.8772685,-96.6962754
"Gaylord, Minnesota",44.5544276,-94.2208132
"Inver Grove Height, Minnesota",44.8480218,-93.04271530000001
"Mendota Heights, Minnesota",44.8835768,-93.1382749
"Norcross, Minnesota",45.8691273,-96.19756
"Saint  Louis Park, Minnesota",44.9597376,-93.3702186
"Saint Joseph, Minnesota",45.5647724,-94.317966
"Waseca, Minnesota",44.0770411,-93.50838429999999
"Cambridge, Minnesota",45.5656755,-93.2258999
"Cokato, Minnesota",45.0777389,-94.1900879
"Oak Grove, Minnesota",45.3407981,-93.326897
"Laurel, Mississippi",31.6940509,-89.1306124
"Monett, Missouri",36.9289502,-93.92770709999999
"Noel, Missouri",36.5456293,-94.48521699999999
"Osage Beach, Missouri",38.1503113,-92.61796210000001
"Overland Park, Missouri",38.9822282,-94.6707917
"Saint Joseph, Missouri",39.7674578,-94.84668099999999
"Dexter, Missouri",36.7958866,-89.9578688
"Ferguson, Missouri",38.7442175,-90.3053915
"Caulfield, Missouri",36.6145065,-92.104877
"Columiba, Missouri",38.9517053,-92.3340724
"Kirksville, Missouri",40.19475389999999,-92.5832496
"Florissant, Missouri",38.789217,-90.322614
"Affton, Missouri",38.5506084,-90.3331719
"Brentwood, Missouri",38.6175522,-90.34928289999999
"Clayton, Missouri",38.6425518,-90.32372629999999
"Ozark, Missouri",37.0208865,-93.2060163
