city,sum,lat,lng
"Rochelle, Virginia",2,38.2904083,-78.2725049
"Rochester, Michigan",19328,42.680588,-83.1338214
"Rochester Hills, Michigan",200,42.65836609999999,-83.1499322
"Rock Hill, South Carolina",10,34.9248667,-81.02507840000001
"Rock Island, Illinois",1736,41.5094771,-90.5787476
"Rock Valley, Iowa",2,43.2052594,-96.2950263
"Rockaway Park, New York",10,40.57978629999999,-73.8372237
"Rockford, Illinois",6984,42.2711311,-89.0939952
"Rockingham, North Carolina",48,34.9393201,-79.7739457
"Rockland, Massachusetts",4,42.1306563,-70.9161551
"Rockledge, Florida",24,28.3164498,-80.72698539999999
"Rocklin, California",146,38.7907339,-121.2357828
"Rockmart, Georgia",10,34.0026005,-85.0416133
"Rockport, Texas",14,28.0205733,-97.0544341
"Rockvale, Tennessee",2,35.7574629,-86.5313906
"Rockville, Connecticut",524,41.8667645,-72.4495287
"Rockville Center, New York",2,40.65871380000001,-73.6412406
"Rockville Centre, New York",10,40.65871380000001,-73.6412406
"Rockwall, Texas",10,32.93123360000001,-96.4597089
"Rockwell, North Carolina",10,35.5512508,-80.4064485
"Rocky Hill, Connecticut",12,41.6572525,-72.66557569999999
"Rocky River, Ohio",34,41.4768217,-81.8497567
"Roeland Park, Kansas",20,39.0375053,-94.63217949999999
"Rogers, Minnesota",24,45.1878015,-93.5525206
"Rohnert Park, California",16,38.3396367,-122.7010984
"Rolla, Missouri",12,37.948544,-91.7715303
"Rolling Hills, California",4,33.7569615,-118.3539613
"Rolling Hills Estates, California",8,33.7877943,-118.3581284
"Rolling Meadows, Illinois",24,42.0841936,-88.0131275
"Rome, Georgia",10,34.257038,-85.1646726
"Romeoville, Illinois",22,41.6475306,-88.0895061
"Roosevelt, New York",4,40.67871299999999,-73.5890168
"Roscoe, Illinois",4,42.4133505,-89.0092741
"Rosedale, Maryland",40,39.3201074,-76.51551909999999
"Roselle, Illinois",44,41.9847504,-88.07979329999999
"Roselle Park, New Jersey",8,40.6645469,-74.2643133
"Rosemead, California",132,34.0805651,-118.072846
"Rosemont, Illinois",16,41.98675069999999,-87.8721602
"Rosemount, Minnesota",48,44.7394103,-93.12577230000001
"Roseville, California",1368,38.7521235,-121.2880059
"Roslindale, Massachusetts",46,42.2832142,-71.1270268
"Roslyn, Pennsylvania",270,40.1313817,-75.1370254
"Roslyn Estates, New York",6,40.7942674,-73.6604069
"Roslyn Heights, New York",40,40.7887117,-73.6473511
"Rossville, Georgia",2,34.9831309,-85.2860676
"Roswell, Georgia",360,34.0232431,-84.3615555
"Rothschild, Wisconsin",34,44.8871907,-89.62012179999999
"Round Lake, Illinois",10,42.353355,-88.0934145
"Round Lake Heights, Illinois",6,42.3800212,-88.1042489
"Round Rock, Texas",134,30.5082551,-97.678896
"Rowland Heights, California",2,33.9761238,-117.9053395
"Rowlett, Texas",70,32.9029017,-96.56388
"Roxbury, Massachusetts",244,42.3151978,-71.0913748
"Roy, Washington",4,47.0042643,-122.539846
"Royal Oak, Michigan",90,42.4894801,-83.1446485
"Royal Palm Beach, Florida",42,26.7083984,-80.2306019
"Runnemede, New Jersey",12,39.8523358,-75.0679497
"Ruskin, Florida",14,27.7208633,-82.4331495
"Russell, Massachusetts",14,42.189861,-72.8591256
"Russellville, Alabama",8,34.5078726,-87.7286431
"Rutland, Vermont",28,43.6106237,-72.9726065
"Sachse, Texas",70,32.9762327,-96.5952703
"Sackets Harbor, New York",12,43.9461707,-76.1190929
"Saco, Maine",34,43.5009176,-70.4428286
"Sacramento, California",22316,38.5815719,-121.4943996
"Saddle Brook, New Jersey",2,40.9040085,-74.10073179999999
"Sadieville, Kentucky",22,38.3892392,-84.53744239999999
"Safety Harbor, Florida",20,27.9908529,-82.6931553
"Sag Harbor, New York",6,40.99787730000001,-72.2925819
"Saginaw, Michigan",54,43.4194699,-83.9508068
"Sahuarita, Arizona",10,31.9575818,-110.955646
"Saint  Louis Park, Minnesota",2,44.9597376,-93.3702186
"Saint  Paul, Minnesota",8,44.9537029,-93.0899578
"Saint  Petersburg, Florida",10,27.7676008,-82.64029149999999
"Saint Albans, New York",28,40.6894086,-73.7654367
"Saint Ann, Missouri",10,38.7309378,-90.3889622
"Saint Anthony, Minnesota",44,45.0205565,-93.2179335
"Saint Augustine, Florida",6,29.9012437,-81.31243409999999
"Saint Charles, Illinois",48,41.9141945,-88.3086867
"Saint Clair Shores, Michigan",6,42.4974085,-82.89636039999999
"Saint Clement, California",2,33.4273521,-117.6126004
"Saint Cloud, Florida",3766,28.2489016,-81.2811801
"Saint Francis, Wisconsin",6,42.9716437,-87.8758939
"Saint George, Utah",10,37.0965278,-113.5684164
"Saint Johns, Florida",16,30.0820653,-81.5471201
"Saint Joseph, Minnesota",204,45.5647724,-94.317966
"Saint Louis, Missouri",17992,38.6270025,-90.19940419999999
"Saint Louis Park, Minnesota",490,44.9597376,-93.3702186
"Saint Michael, Minnesota",48,45.209964,-93.6649642
"Saint Paul, Minnesota",22226,44.9537029,-93.0899578
"Saint Peter, Minnesota",44,44.3258932,-93.955691
"Saint Peters, Missouri",26,38.7874699,-90.6298922
"Saint Petersburg, Florida",1738,27.7676008,-82.64029149999999
"Saint Robert, Missouri",8,37.8280961,-92.17766639999999
"Salem, Massachusetts",748,42.51954,-70.8967155
"Salida, California",6,37.7057623,-121.0849369
"Salina, Kansas",6,38.8402805,-97.61142369999999
"Salinas, California",44,36.6777372,-121.6555013
"Saline, Michigan",12,42.1667072,-83.7816075
"Salisbury, Connecticut",110,41.983426,-73.4212318
"Salt Lake City, Utah",26738,40.7607793,-111.8910474
"Sammamish, Washington",14,47.61626829999999,-122.0355736
"San Aantonio, Texas",2,29.4241219,-98.49362819999999
"San Anselmo, California",4,37.9746458,-122.5616448
"San Antonio, Florida",15248,28.3361142,-82.2745307
"San Bernardino, California",88,34.1083449,-117.2897652
"San Bruno, California",30,37.6304904,-122.4110835
"San Carlos, California",18,37.5071591,-122.2605222
"San Clemente, California",36,33.4273521,-117.6126004
"San Diego, California",32514,32.715738,-117.1610838
"San Dimas, California",48,34.1066756,-117.8067257
"San Fernando, California",12,34.2819461,-118.4389719
"San Francisco, California",2892,37.7749295,-122.4194155
"San Gabriel, California",96,34.09611110000001,-118.1058333
"San Jacinto, California",50,33.7839084,-116.958635
"San Jose, California",8518,37.3382082,-121.8863286
"San Juan, Puerto Rico",12,18.4655394,-66.1057355
"San Juan Capistrano, California",48,33.5019027,-117.6627655
"San Leandro, California",184,37.7249296,-122.1560768
"San Lorenzo, California",14,37.6810422,-122.1244088
"San Marcos, California",288,33.1433723,-117.1661449
"San Mateo, California",80,37.5629917,-122.3255254
"San Pablo, California",46,37.9621457,-122.3455263
"San Pedro, California",38,33.7360619,-118.2922461
"San Rafael, California",22,37.9735346,-122.5310874
"San Ramon, California",68,37.7799273,-121.9780153
"Sand City, California",8,36.6171819,-121.8482855
"Sand Springs, Oklahoma",24,36.1398102,-96.108891
"Sandy, Oregon",220,45.3975203,-122.2704417
"Sandy Hook, Connecticut",2,41.4218208,-73.2833176
"Sandy Spring, Maryland",2,39.1495278,-77.0262286
"Sandy Springs, Georgia",14,33.9304352,-84.3733147
"Sanford, Florida",32,28.8028612,-81.269453
"Sanger, California",6,36.708006,-119.5559652
"Santa Ana, California",422,33.7454725,-117.867653
"Santa Barbara, California",36,34.4208305,-119.6981901
"Santa Clara, California",376,37.3541079,-121.9552356
"Santa Clarita, California",86,34.3916641,-118.542586
"Santa Cruz, California",4,36.9741171,-122.0307963
"Santa Margarita, California",6,35.3899526,-120.6092971
"Santa Maria, California",2,34.9530337,-120.4357191
"Santa Monica, California",258,34.0194543,-118.4911912
"Santa Rosa, California",92,38.440429,-122.7140548
"Santee, California",362,32.8383828,-116.9739167
"Sarasota, Florida",328,27.3364347,-82.53065269999999
"Saratoga, California",6,37.2638324,-122.0230146
"Saratoga Springs, Utah",8,40.3301898,-111.9044877
"Satellite Beach, Florida",12,28.1761233,-80.59005189999999
"Saugus, California",32,34.4113854,-118.5400858
"Sausalito, California",4,37.8590937,-122.4852507
"Savage, Maryland",548,39.1378733,-76.8217374
"Savannah, Georgia",772,32.0808989,-81.091203
"Savoy, Illinois",14,40.054753,-88.2517165
"Sayreville, New Jersey",60,40.45940210000001,-74.360846
"Scappoose, Oregon",8,45.7544422,-122.8777897
"Scarborough, Maine",14,43.5901974,-70.33449209999999
"Scarsdale, New York",10,41.0050977,-73.7845768
"Schaumburg, Illinois",70,42.0333607,-88.0834059
"Schenectady, New York",116,42.8142432,-73.9395687
"Schererville, Indiana",30,41.4789246,-87.4547605
"Schertz, Texas",8,29.5521737,-98.269734
"Schiller Park, Illinois",20,41.95586369999999,-87.8708965
"Schofield, Wisconsin",106,44.9096907,-89.6045659
"Schuyler, Nebraska",54,41.4483432,-97.0597019
"Schwenksville, Pennsylvania",4,40.256213,-75.4637876
"Scotch Plains, New Jersey",22,40.6400404,-74.369018
"Scott, Louisiana",18,30.2357569,-92.0945672
"Scottdale, Georgia",80,33.7898269,-84.26408889999999
"Scotts Valley, California",2,37.0510595,-122.0146841
"Scottsbluff, Nebraska",20,41.8666341,-103.6671662
"Scottsdale, Arizona",696,33.4941704,-111.9260519
"Scottsville, New York",12,43.0258957,-77.7452826
"Scranton, Pennsylvania",3322,41.408969,-75.66241219999999
"Sea Cliff, New York",2,40.8489887,-73.64485049999999
"Seaside, California",12,36.6149217,-121.822098
"Seatac, Washington",558,47.4435903,-122.2960726
"Seattle, Washington",24982,47.6062095,-122.3320708
"Sebree, Kentucky",4,37.6069885,-87.5286167
"Sebring, Florida",12,27.495592,-81.440907
"Secane, Pennsylvania",2,39.9140013,-75.302131
"Secaucus, New Jersey",8,40.7895453,-74.05652979999999
"Sedalia, Missouri",220,38.7044609,-93.2282613
"Sedro-Woolley, Washington",36,48.50389,-122.2361101
"Seffner, Florida",34,27.9836329,-82.27564679999999
"Seguin, Texas",2,29.5688411,-97.9647269
"Selah, Washington",12,46.6540153,-120.5300666
"Selma, California",12,36.5707838,-119.6120765
"Seminole, Florida",14,27.8397466,-82.79121339999999
"Sepulveda, California",4,34.235822,-118.4849365
"Seven Hills, Ohio",2,41.3953304,-81.67623920000001
"Seven Springs, North Carolina",4,35.2273856,-77.84692509999999
"Severn, Maryland",54,39.1370528,-76.6983022
"Severna Park, Maryland",2,39.070388,-76.5452409
"Sevierville, Tennessee",16,35.8681455,-83.56183500000002
"Sewell, New Jersey",84,39.7662167,-75.1441926
"Sewickley, Pennsylvania",20,40.5364846,-80.1844243
"Shadow Hills, California",12,34.2575262,-118.3549609
"Shaker Heights, Ohio",2,41.4739419,-81.5370671
"Shakopee, Minnesota",448,44.7973962,-93.5272861
"Sharon, Massachusetts",28,42.1236499,-71.1786237
"Sharon Hill, Pennsylvania",28,39.9065017,-75.27157319999999
"Sharpsburg, Georgia",12,33.3392842,-84.6485417
"Shasta Lake, California",40,40.6804279,-122.3708419
"Shawnee, Kansas",86,39.02284849999999,-94.7151865
"Sheboygan, Wisconsin",1216,43.7508284,-87.71453
"Sheboygan Falls, Wisconsin",8,43.7291617,-87.8106439
"Shelburne, Vermont",12,44.3806065,-73.227626
"Shelby, Michigan",488,43.6086194,-86.3639633
"Shelby Charter Township, Michigan",120,42.670782,-83.0329934
"Shelby Township, Michigan",452,42.670782,-83.0329934
"Shelbyville, Tennessee",100,35.483406,-86.46027169999999
"Shelton, Connecticut",12,41.3164856,-73.0931641
"Sheridan, California",10,38.979553,-121.3761032
"Sherman, Texas",134,33.6356618,-96.6088805
"Sherman Oaks, California",240,34.1489719,-118.451357
"Sherwood, Oregon",10,45.3562638,-122.8402122
"Shingle Springs, California",2,38.6691362,-120.9359987
"Shiremanstown, Pennsylvania",16,40.2234232,-76.95358619999999
"Shively, Kentucky",6,38.2000701,-85.8227413
"Shoreline, Washington",136,47.7559659,-122.3456972
"Shoreview, Minnesota",56,45.0791325,-93.14716670000001
"Shorewood, Wisconsin",4,43.0891787,-87.8875848
"Shreveport, Louisiana",24,32.5251516,-93.7501789
"Shrewsbury, Massachusetts",14,42.2959267,-71.71284709999999
"Sicklerville, New Jersey",50,39.7172152,-74.9697707
"Sierra Vista, Arizona",12,31.5455001,-110.2772856
"Signal Hill, California",16,33.8044614,-118.1678456
"Siloam Springs, Arkansas",24,36.1881365,-94.54049619999999
"Silver Spring, Maryland",7058,38.99066570000001,-77.026088
"Silverthorne, Colorado",18,39.6296191,-106.0712941
"Silverton, Oregon",2,45.0051213,-122.7831455
"Silvis, Illinois",26,41.51225609999999,-90.4151301
"Simi Valley, California",104,34.2694474,-118.781482
"Simpsonville, South Carolina",18,34.7370639,-82.25428339999999
"Sinking Spring, Pennsylvania",18,40.3273146,-76.01104889999999
"Sioux, South Dakota",10,43.5473028,-96.728333
"Sioux City, Iowa",178,42.4963416,-96.40494079999999
"Sioux Falls, South Dakota",10788,43.5473028,-96.728333
"Sister Bay, Wisconsin",6,45.1872112,-87.12094499999999
"Skokie, Illinois",2436,42.0324025,-87.7416246
"Slidell, Louisiana",20,30.2751945,-89.78117449999999
"Slingerlands, New York",2,42.6292455,-73.86456849999999
"Smithton, Missouri",14,38.6800181,-93.092979
"Smyrna, Delaware",824,39.2998339,-75.6046494
"Snellville, Georgia",280,33.857328,-84.0199108
"Snohomish, Washington",116,47.91287560000001,-122.0981847
"Snoqualmie, Washington",6,47.5287132,-121.8253906
"Snowmass, Colorado",6,39.3310273,-106.9848271
"Soap Lake, Washington",268,47.389307,-119.490591
"Solon, Ohio",30,41.3897764,-81.44122589999999
"Solvay, New York",232,43.0581222,-76.2074263
"Somerdale, New Jersey",158,39.8440027,-75.0226691
"Somerset, Kentucky",114,37.0920222,-84.6041084
"Somerville, Massachusetts",168,42.3875968,-71.0994968
"Sorrento, Maine",2,44.4734117,-68.17723409999999
"Souderton, Pennsylvania",16,40.3117706,-75.32517589999999
"South Amboy, New Jersey",4,40.4778838,-74.290702
"South Arlington, Virginia",6,38.8816208,-77.09098089999999
"South Bend, Indiana",504,41.6763545,-86.25198979999999
"South Boston, Massachusetts",1910,42.3381437,-71.0475773
"South Britain, Connecticut",12,41.4711343,-73.2506346
"South Brunswick, New Jersey",8,40.3806901,-74.5316938
"South Buffalo, New York",26,42.88644679999999,-78.8783689
"South Burlington, Vermont",174,44.4669941,-73.1709604
"South Charleston, West Virginia",10,38.3685523,-81.69988649999999
"South Coatesville, Pennsylvania",38,39.9742729,-75.81994619999999
"South Dakota, South Dakota",8,43.9695148,-99.9018131
"South Daytona, Florida",22,29.1658158,-81.0044995
"South El Monte, California",28,34.0519548,-118.0467339
"South Euclid, Ohio",60,41.5231076,-81.5184553
"South Fargo, North Dakota",42,46.8771863,-96.7898034
"South Field, Michigan",22,42.4733688,-83.2218731
"South Gate, California",26,33.954737,-118.2120161
"South Holland, Illinois",52,41.6008681,-87.60698939999999
"South Jordan, Utah",6,40.5621704,-111.929658
"South Lake Tahoe, California",8,38.939926,-119.9771868
"South Lyon, Michigan",14,42.46059,-83.6516063
"South Meriden, Connecticut",8,41.51620870000001,-72.8337112
"South Milwaukee, Wisconsin",62,42.9105722,-87.8606367
"South Orange, New Jersey",18,40.7489277,-74.2609903
"South Ozone Park, New York",8,40.6764003,-73.8124984
"South Pasadena, Florida",2,27.7550276,-82.73760089999999
"South Plainfield, New Jersey",12,40.5792701,-74.4115401
"South Portland, Maine",138,43.6414716,-70.2408811
"South Riding, Virginia",46,38.9120704,-77.49856729999999
"South River, New Jersey",48,40.446495,-74.38598309999999
"South Saint Paul, Minnesota",24,44.8759802,-93.0275802
"South Salt Lake, Utah",128,40.7188354,-111.8882691
"South Salt Lake City, Utah",16,40.7188354,-111.8882691
"South San Francisco, California",24,37.654656,-122.4077498
"South Seattle, Washington",8,47.6062095,-122.3320708
"South Sioux, South Dakota",4,43.5473028,-96.728333
"South Sioux City, Nebraska",122,42.4648558,-96.4130601
"South West Ran, Florida",10,26.0485957,-80.38178789999999
"South Windsor, Connecticut",14,41.8489872,-72.57175509999999
"Southampton, New York",26,40.8598656,-72.5678041
"Southbury, Connecticut",22,41.4793072,-73.2133715
"Southern Pines, North Carolina",8,35.1740471,-79.3922539
"Southfield, Michigan",5900,42.4733688,-83.2218731
"Southgate, Kentucky",2,39.072005,-84.4727195
"Southington, Connecticut",2,41.5964869,-72.8776013
"Southlake, Texas",2,32.9412363,-97.1341783
"Southport, Indiana",64,39.6618814,-86.1166506
"Southwick, Massachusetts",50,42.0548167,-72.7703724
"Spanaway, Washington",132,47.103988,-122.4345661
"Spanish Fork, Utah",4,40.114955,-111.654923
"Sparks, Nevada",2,39.5349112,-119.7526886
"Sparta, Michigan",16,43.1608578,-85.71003929999999
"Spartanburg, South Carolina",452,34.9495672,-81.9320482
"Speedway, Indiana",18,39.792738,-86.250822
"Spencer, New York",22,42.197752,-76.4794435
"Spencerport, New York",12,43.18645009999999,-77.8038972
"Spokane, Washington",11956,47.6587802,-117.4260465
"Spokane Valley, Washington",242,47.6732281,-117.2393748
"Spotswood, New Jersey",4,40.391774,-74.3984834
"Spring, Texas",106,30.0799405,-95.41716009999999
"Spring Hill, Florida",48,28.4831682,-82.5369872
"Spring Lake, Michigan",34,43.07696250000001,-86.19699709999999
"Spring Lake Park, Minnesota",28,45.1077433,-93.2380038
"Spring Valley, California",1580,32.744774,-116.998916
"Springdale, Arkansas",38,36.18674420000001,-94.1288141
"Springfield, Illinois",6510,39.78172130000001,-89.6501481
"Springfield Gardens, New York",16,40.6626441,-73.7683784
"Springfiled, Oregon",8,44.0462362,-123.0220289
"Springville, Utah",10,40.1652335,-111.6107526
"St Louis, Missouri",8,38.6270025,-90.19940419999999
"St Omaha, Nebraska",12,41.2665373,-95.9725697
"St Paul, Minnesota",14,44.9537029,-93.0899578
"St. Louis, Missouri",14,38.6270025,-90.19940419999999
"St. Paul, Minnesota",6,44.9537029,-93.0899578
"St. Pauls, North Carolina",4,34.8065528,-78.9711406
"Stafford, Texas",188,29.6160671,-95.55772209999999
"Stamford, Connecticut",44,41.0534302,-73.5387341
"Stanhope, New Jersey",2,40.9028765,-74.7090517
"Stanley, North Carolina",8,35.3590256,-81.0970214
"Stansbury Park, Utah",16,40.63772170000001,-112.2960589
"Stanton, California",138,33.8028875,-117.9931203
"Stanwood, Washington",24,48.2410895,-122.3706837
"State College, Pennsylvania",96,40.7933949,-77.8600012
"Staten Island, New York",1370,40.5795317,-74.1502007
"Statesville, North Carolina",22,35.7826363,-80.8872959
"Statham, Georgia",2,33.9651127,-83.596555
"Staunton, Virginia",14,38.149576,-79.0716958
"Stayton, Oregon",8,44.8006775,-122.7945333
"Steelton, Pennsylvania",8,40.2353679,-76.84136130000002
"Steilacoom, Washington",4,47.1698197,-122.6026274
"Stephens City, Virginia",14,39.0834398,-78.21805669999999
"Sterling, Virginia",480,39.0066993,-77.4291298
"Sterling Heights, Michigan",8738,42.5803122,-83.0302033
"Steubenville, Ohio",4,40.3697905,-80.63396379999999
"Stevens, Pennsylvania",30,40.2162335,-76.1551874
"Stevens Point, Wisconsin",246,44.52357920000001,-89.574563
"Stevenson Ranch, California",20,34.3931105,-118.5907538
"Stewartville, Minnesota",30,43.8555186,-92.4885079
"Stillwater, Oklahoma",32,36.1156071,-97.0583681
"Stockbridge, Georgia",6,33.5442781,-84.23380929999999
"Stockton, California",1134,37.9577016,-121.2907796
"Stone  Mountain, Georgia",6,33.8081608,-84.17019599999999
"Stone Mountain, Georgia",10200,33.8081608,-84.17019599999999
"Stone Ridge, Virginia",2,38.9408445,-77.5459089
"Storm Lake, Iowa",32,42.6430359,-95.2019399
"Stoughton, Massachusetts",66,42.1229099,-71.10920120000002
"Stow, Ohio",122,41.1595005,-81.44038979999999
"Strafford, Pennsylvania",4,40.0509421,-75.4043578
"Strasburg, Pennsylvania",8,39.9831559,-76.1841226
"Stratford, Connecticut",44,41.18454149999999,-73.1331651
"Streamwood, Illinois",44,42.0255827,-88.17840849999999
"Streator, Illinois",8,41.12086679999999,-88.835352
"Streetsboro, Ohio",14,41.2392227,-81.3459405
"Strongsville, Ohio",100,41.3144966,-81.83569
"Stroudsburg, Pennsylvania",12,40.9867609,-75.1946248
"Stuart, Florida",4,27.197548,-80.2528257
"Studio City, California",46,34.1395597,-118.3870991
"Sturgeon Bay, Wisconsin",6,44.8341639,-87.3770419
"Suffield, Connecticut",2,41.9915062,-72.7017741
"Sugar Hill, Georgia",18,34.1064895,-84.0335197
"Sugar Land, Texas",310,29.6196787,-95.6349463
"Suisun City, California",2,38.2382474,-122.040244
"Suitland, Maryland",10,38.8485264,-76.9240422
"Sumas, Washington",22,49.0001217,-122.2648752
"Summerfield, Florida",4,29.0075671,-82.0204688
"Summit, New Jersey",24,40.7146376,-74.3646122
"Sumner, Washington",12,47.2031566,-122.2403966
"Sun City, Arizona",60,33.5975393,-112.2718239
"Sun Land, California",12,34.2596475,-118.3082747
"Sun Prairie, Wisconsin",38,43.1836046,-89.2137254
"Sun Valley, California",330,34.2279298,-118.3812562
"Sunbury, Pennsylvania",4,40.862585,-76.79441039999999
"Sunland, California",762,34.2596475,-118.3082747
"Sunland-Tujunga, California",4,34.2596475,-118.3082747
"Sunny Isles, Florida",8,25.9428707,-80.1233802
"Sunny Isles Beach, Florida",8,25.9428707,-80.1233802
"Sunnyside, New York",36,40.7432759,-73.9196324
"Sunnyvale, California",194,37.36883,-122.0363496
"Sunrise, Florida",68,26.1669711,-80.25659499999999
"Sunrise Manor, Nevada",24,36.2110819,-115.0730563
"Superior, Colorado",46,39.95276339999999,-105.1685977
"Surfside, Florida",8,25.8784284,-80.12560069999999
"Surprise, Arizona",318,33.6292337,-112.3679279
"Sussex, Wisconsin",8,43.1338972,-88.2220372
"Suwanee, Georgia",94,34.0514898,-84.0712997
"Swampscott, Massachusetts",36,42.47094370000001,-70.91755619999999
"Swannanoa, North Carolina",40,35.5978935,-82.3998431
"Swarthmore, Pennsylvania",32,39.9020565,-75.3499123
"Swartz Creek, Michigan",20,42.9572508,-83.8305144
"Swoyersville, Pennsylvania",10,41.2917475,-75.8746407
"Sycamore, Illinois",2,41.9889173,-88.6867538
"Sykesville, Maryland",40,39.3737149,-76.9677566
"Sylmar, California",70,34.3058279,-118.4571974
"Syosset, New York",18,40.8262101,-73.502068
"Syracuse, New York",23540,43.0481221,-76.14742439999999
"Tacoma, Washington",4038,47.2528768,-122.4442906
"Takoma, Maryland",4,38.9778882,-77.0074765
"Takoma Park, Maryland",336,38.9778882,-77.0074765
"Talent, Oregon",2,42.2456844,-122.7886462
"Tallahassee, Florida",914,30.4382559,-84.28073289999999
"Tallmadge, Ohio",10,41.1014451,-81.441779
"Tamarac, Florida",40,26.2128609,-80.2497707
"Tampa, Florida",13244,27.950575,-82.4571776
"Tamuning, Guam",10,13.5027167,144.8016402
"Tariffville, Connecticut",14,41.9082,-72.76723299999999
"Tarpon Springs, Florida",34,28.1461248,-82.7567679
"Tarrytown, New York",2,41.0762077,-73.85874609999999
"Tarzana, California",908,34.1494848,-118.5506158
"Taunton, Massachusetts",6,41.900101,-71.0897674
"Taylor, Michigan",8,42.240872,-83.2696509
"Taylors, South Carolina",36,34.9203946,-82.2962268
"Taylors Falls, Minnesota",8,45.4019062,-92.65242920000001
"Taylorsville, North Carolina",162,35.9216748,-81.17688129999999
"Teaneck, New Jersey",24,40.8932469,-74.0116536
"Tega Cay, South Carolina",2,35.02431200000001,-81.0278546
"Tehama, California",4,40.0271015,-122.1233228
"Telford, Pennsylvania",8,40.324992,-75.3281748
"Temecula, California",116,33.4936391,-117.1483648
"Tempe, Arizona",360,33.4255104,-111.9400054
"Temperance, Michigan",26,41.7792144,-83.5688244
"Temple, Georgia",22,33.7370514,-85.032445
"Temple City, California",50,34.1072305,-118.0578456
"Temple Hills, Maryland",14,38.8140024,-76.9455296
"Temple Terrace, Florida",26,28.0352964,-82.3892596
"Tenino, Washington",16,46.8567662,-122.8529093
"Terrace Park, Ohio",2,39.1592269,-84.3071602
"Terre Haute, Indiana",12,39.4667034,-87.41390919999999
"Tewksbury, Massachusetts",10,42.6106478,-71.23422479999999
"Texas City, Texas",4,29.383845,-94.9027002
"The Colony, Texas",36,33.0806083,-96.89283089999999
"The Woodlands, Texas",46,30.1658207,-95.46126249999999
"Theodore, Alabama",4,30.5476941,-88.1752796
"Thibodaux, Louisiana",4,29.7957633,-90.82287099999999
"Thiensville, Wisconsin",10,43.2375067,-87.9787001
"Thomasville, North Carolina",2,35.8826369,-80.0819879
"Thompson, Tennessee",8,35.802011,-86.91139079999999
"Thornton, Colorado",234,39.8680412,-104.9719243
"Thousand Oaks, California",44,34.1705609,-118.8375937
"Tiburon, California",2,37.8735377,-122.4566392
"Tigard, Oregon",190,45.4186798,-122.7872599
"Tinley Park, Illinois",20,41.5731442,-87.7932939
"Tinton Falls, New Jersey",2,40.3042773,-74.1004185
"Titusville, Florida",12,28.6122187,-80.8075537
"Tiverton, Rhode Island",24,41.6259211,-71.2134231
"Toledo, Ohio",530,41.6528052,-83.5378674
"Tolleson, Arizona",80,33.4500425,-112.259321
"Toluca Lake, California",28,34.1501794,-118.3549609
"Tomball, Texas",50,30.0971621,-95.6160549
"Toms River, New Jersey",24,39.9537358,-74.1979458
"Tonawanda, New York",90,43.0203347,-78.880315
"Tonopah, Arizona",8,33.4934778,-112.9370802
"Topeka, Kansas",52,39.0473451,-95.67515759999999
"Torrance, California",174,33.8358492,-118.3406288
"Torrington, Connecticut",2,41.8003049,-73.1211715
"Totowa, New Jersey",12,40.9050988,-74.20986789999999
"Towson, Maryland",28,39.4014955,-76.6019125
"Trabuco Canyon, California",6,33.6655081,-117.5869862
"Tracy, California",128,37.7396513,-121.4252227
"Travelers Rest, South Carolina",2,34.9676167,-82.4434548
"Traverse City, Michigan",228,44.7630567,-85.62063169999999
"Treasure Island, Florida",4,27.7691937,-82.7689906
"Trenton, Michigan",2190,42.1394858,-83.1782587
"Trevose, Pennsylvania",54,40.1392766,-74.9810019
"Tri Cities, Washington",10,46.2349999,-119.2233014
"Triangle, Virginia",10,38.54678759999999,-77.3366491
"Troutdale, Oregon",116,45.5396297,-122.3920584
"Troutville, Virginia",6,37.4181897,-79.87476269999999
"Troy, Michigan",5110,42.6064095,-83.1497751
"Trujillo Alto, Puerto Rico",14,18.3563169,-66.0033838
"Trumbull, Connecticut",16,41.2428563,-73.2006639
"Tualatin, Oregon",60,45.3779317,-122.7819595
"Tuckahoe, New York",6,40.9503764,-73.827356
"Tucker, Georgia",494,33.8545479,-84.2171424
"Tucson, Arizona",21824,32.2226066,-110.9747108
"Tujunga, California",2184,34.2596475,-118.3082747
"Tukwila, Washington",1608,47.4739884,-122.2609558
"Tularosa, New Mexico",10,33.073973,-106.0186025
"Tulsa, Oklahoma",3002,36.1539816,-95.99277500000001
"Tumwater, Washington",16,47.0073187,-122.9093063
"Turlock, California",4554,37.4946568,-120.8465941
"Turner, Oregon",8,44.8431766,-122.9528708
"Turners Falls, Massachusetts",108,42.60425230000001,-72.5564777
"Turnersville, New Jersey",6,39.7728846,-75.05185829999999
"Tuscaloosa, Alabama",10,33.2098407,-87.56917349999999
"Tuscon, Arizona",4,32.2226066,-110.9747108
"Tustin, California",182,33.7420005,-117.8236391
"Tustin Ranch, California",2,33.7400352,-117.7835849
"Twentynine Palms, California",2,34.1355582,-116.0541689
"Twin Falls, Idaho",6836,42.5558381,-114.4700518
"Twinsburg, Ohio",2,41.3125552,-81.4401129
"Two Rivers, Wisconsin",54,44.1538844,-87.5692478
"Tyler, Texas",10,32.3512601,-95.30106239999999
"Unadilla, New York",8,42.3618503,-75.3178952
"Union, New Jersey",12,40.6975898,-74.26316349999999
"Union City, California",286,37.5933918,-122.0438298
"Uniondale, New York",4,40.7003793,-73.5929056
